Solute_SMILES,Solvent_SMILES,T,log-gamma
CO,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,0.039220713
CO,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92,-0.051293294
CO,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,102.2,-0.116533816
CO,CCCCCCCCCCCCCCCC(O)=O,81.6,0.662687973
CO,CCCCCCCCCCCCCCCC(O)=O,92.1,0.625938431
CO,CCCCCCCCCCCCCCCC(O)=O,101,0.604315967
CO,OCCCCCCCC,20.29,0.223143551
CO,OCCCCCCCC,30.3,0.223143551
CO,OCCCCCCCC,40.4,0.223143551
CO,OCCCCCCCC,50.28,0.173953307
CO,O=C1NCCC1,30,-0.295714244
CO,O=C1NCCC1,40,-0.285018955
CO,O=C1NCCC1,50,-0.275753502
CO,O=C1NCCC1,60,-0.266573109
CO,CN1CCCCC1=O,30.26,-0.94160854
CO,CCCCCCCCCCCCCCCC,40,3.696351469
CO,CCCCCCCCCCCCCCCC,50,3.437207819
CO,c2nc1ccccc1cc2,60,0.336472237
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,60,0.75612198
CO,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,60,0.741937345
CO,CCCCCCCCCC(=O)CCCCCCCCC,70.1,0.961646434
CO,CCCCCCCCCC(=O)CCCCCCCCC,80.5,0.97455964
CO,Cc1cc(C)ccc1,30.42,2.948640666
CO,Cc1cc(C)ccc1,40.31,2.83085763
CO,Cc1cc(C)ccc1,50.44,2.605648267
CO,OCCCCC,30.28,0.142367241
CO,OCCCCC,40,0.113328685
CO,OCCCCC,50.27,0.123102197
CO,Cc1ccccc1,20,3.064325065
CO,Cc1ccccc1,30.01,2.917230045
CO,Cc1ccccc1,40,2.853592506
CO,O,20,0.518793793
CO,O,20,0.989541194
CO,O,24.3,0.751416089
CO,O,25,0.457424847
CO,O,25,0.500775288
CO,O,25,0.553885113
CO,O,25,0.494696242
CO,O,25,0.378436436
CO,O,25,0.385262401
CO,O,25,0.494696242
CO,O,27.3,0.78845736
CO,O,30,0.928219303
CO,O,30,0.570979547
CO,O,40,0.832909123
CO,O,40,0.652325186
CO,O,44.7,0.378436436
CO,O,50,0.657520003
CO,O,55,0.837247525
CO,O,55,0.75612198
CO,O,55,0.760805829
CO,O,55.3,0.39877612
CO,O,64.5,0.463734016
CO,O,75.1,0.418710335
CO,O,84.6,0.576613364
CO,O,100,0.904218151
CO,O,100,0.810930216
CO,O,100,1.011600912
CO,O,100,0.806475866
CO,CCNC(C)=O,30,-0.414001439
CO,CCNC(C)=O,40,-0.40947313
CO,CCNC(C)=O,50,-0.398986142
CO,CCNC(C)=O,60,-0.396009949
CO,CCN(CC)C(C)=O,30,-0.872273846
CO,CCN(CC)C(C)=O,40,-0.834710745
CO,CCN(CC)C(C)=O,50,-0.807436327
CO,CCN(CC)C(C)=O,60,-0.776528789
CO,CCOC(=O)c1ccccc1C(OCC)=O,30,0.932164081
CO,CCOC(=O)c1ccccc1C(OCC)=O,40,0.854415328
CO,CCOC(=O)c1ccccc1C(OCC)=O,50,0.792992516
CO,CCOC(=O)c1ccccc1C(OCC)=O,60,0.722705983
CO,N#CCCCC#N,30,1.047318994
CO,N#CCCCC#N,40,0.966983846
CO,N#CCCCC#N,50,0.896088025
CO,N#CCCCC#N,60,0.819779831
CO,O,25,0.553885113
CO,OCCCC,35,0.113328685
CO,OCCCC,45,0.076961041
CO,OCCCC,55,0.048790164
CO,OCCCCC,35,0.21511138
CO,OCCCCC,45,0.300104592
CO,OCCCCC,55,0.182321557
CO,Cc1ccccc1,20,3.020424886
CO,Cc1ccccc1,30,2.944438979
CO,Cc1ccccc1,40,2.867898902
CO,ClC(Cl)Cl,25,2.256541154
CO,c2nc1ccccc1cc2,25,-0.261364764
CO,c2nc1ccccc1cc2,25,-0.287682072
CO,c2nc1ccccc1cc2,25,-0.248461359
CO,c2nc1ccccc1cc2,40,-0.162518929
CO,c2nc1ccccc1cc2,40,-0.139262067
CO,c2nc1ccccc1cc2,40,-0.174353387
CO,C1CCCCC1,35,3.992680908
CO,C1CCCCC1,45,3.63758616
CO,C1CCCCC1,60,3.314186005
CO,CNC(C)=O,30.06,-0.362405619
CO,CNC(C)=O,45.21,-0.349557476
CO,CNC(C)=O,59.61,-0.335472736
CO,CN(C)C(C)=O,30.41,-0.862749965
CO,CN(C)C(C)=O,44.47,-0.832409248
CO,CN(C)C(C)=O,60.26,-0.770028225
CO,CCCCN(CCCC)C=O,45.18,-0.244622583
CO,O=S1(CCCC1)=O,30.66,0.848440065
CO,O=S1(CCCC1)=O,44.75,0.73332897
CO,O=S1(CCCC1)=O,60.59,0.624332865
CO,O,20,0.518793793
CO,O,30,0.570979547
CO,O,40,0.652325186
CO,C1CCCCC1,10,4.777441407
CO,C1CCCCC1,20,4.354141431
CO,COC(C)(C)C,15,1.32175584
CO,Cc1ccccc1,109,1.763017
CO,Cc1ccccc1,63.33,2.4433031
CO,CC(=O)c1ccccc1,20,1.244154594
CO,Nc1ccccc1,20,0.871293366
CO,COc1ccccc1,20,2.397895273
CO,N#Cc1ccccc1,20,1.547562509
CO,ClCc1ccccc1,20,2.63188884
CO,CCCCCCC,20,4.382026635
CO,O=N(c1ccccc1)=O,20,2.341805806
CO,CCN(=O)=O,20,1.803358605
CO,CC(C)N(=O)=O,20,2.122261539
CO,CCCCCCCC,20,4.382026635
CO,Cc1ccccc1,20,3.139832618
CO,CCC(C)=O,60.15,0.737164066
CO,CCC(C)=O,41.55,0.828551818
CO,ClC(Cl)Cl,55.25,1.935859813
CO,ClC(Cl)Cl,42.85,1.853168097
CO,ClCCCl,81.85,1.704748092
CO,ClCCCl,64.05,1.935859813
CO,ClCCCl,45.25,2.208274414
CO,CCOC(C)=O,77.25,0.97455964
CO,Cc1ccccc1,107.85,1.609437912
CO,CCNC=O,30,-0.079043207
CO,CS(C)=O,30,-0.946749939
CO,CS(C)=O,45,-0.889162064
CO,CS(C)=O,60,-0.832409248
CO,O=C1CCCCCO1,30,0.500775288
CO,O=C1CCCCCO1,45,0.444685821
CO,O=C1CCCCCO1,60,0.364643114
CO,OCC(O)CO,25,0.641853886
CO,Cc1ccccc1,20,3.234749174
CO,Cc1ccccc1,30,3.054001182
CO,Cc1ccccc1,40,2.856470206
CO,Cc1ccccc1,50,2.714694744
CO,CCc1ccccc1,20,3.265759411
CO,CCc1ccccc1,30,3.063390922
CO,CCc1ccccc1,40,2.890371758
CO,CCc1ccccc1,50,2.708050201
CO,OCCCCCCCCCCCCCCCCCCCCCC,80.4,0.353469813
CO,OCCCCCCCCCCCCCCCCCCCCCC,90.1,0.39877612
CO,OCCCCCCCCCCCCCCCCCCCCCC,99.9,0.381172416
CO,CCCCCCCCCC(=O)CCCCCCCCC,70.1,0.961646434
CO,O=CN1CCOCC1,30.3,0.067658648
CO,O=CN1CCOCC1,50,0.048790164
CO,O=CN1CCOCC1,69.6,0.039220713
CO,OCCOCCO,60.05,-0.012072581
CO,OCCOCCO,75.05,0.009950331
CO,OCCOCCO,90.05,0.019802627
CO,OCCOCCOCCO,60.05,-0.238257189
CO,OCCOCCOCCO,75.05,-0.239527031
CO,O=CN1CCOCC1,60.05,-0.160168752
CO,O=CN1CCOCC1,75.05,-0.166054584
CO,O=CN1CCOCC1,90.05,-0.348140041
CO,CN1CCCC1=O,60.05,-0.729811165
CO,OCCO,50,0.207014169
CO,OCCO,70,0.21511138
CO,OCCO,90,0.277631737
CO,OCCO,110,0.239803992
CO,O=C1OCCO1,50,1.16564769
CO,O=C1OCCO1,70,1.109552229
CO,O=C1OCCO1,90,0.999896316
CO,O=C1OCCO1,110,0.90016135
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,50,0.837247525
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,60,0.751416089
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,70,0.760805829
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,80,0.737164066
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,90,0.727548607
CO,CCCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCCC)=O,100,0.688134639
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,50,0.896088025
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,60,0.841567186
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,70,0.854415328
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,80,0.832909123
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,90,0.802001585
CO,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,100,0.770108222
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,50,0.928219303
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,60,0.887891257
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,70,0.88376754
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,80,0.867100488
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,90,0.862889955
CO,CCCCOC(=O)c1ccccc1C(OCCCC)=O,100,0.837247525
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,50,1.289232648
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,60,1.358409158
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,70,1.391281903
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,80,1.388791241
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,90,1.383791231
CO,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,100,1.355835154
CO,O,44.7,0.378436436
CO,O,55.3,0.39877612
CO,O,64.5,0.463734016
CO,O,75.1,0.418710335
CO,O,84.6,0.576613364
CO,O,55,0.722705983
CO,O,27.3,0.788
CO,O,25,0.425
CO,O,60,0.647
CO,O,100,0.793
CO,O,40,0.593
CO,O,60,0.756
CO,O,25,0.372
CO,O,20,0.99
CO,O,30,0.928
CO,O,40,0.833
CO,O,100,0.811
CO,O,100,0.963
CO,O,66.43,0.82
CO,O,79.63,0.824
CO,O,88.68,0.824
CO,O,100,0.824
CO,O,133.99,0.82
CO,O,152.34,0.806
CO,O,170.96,0.765
CO,O,185.45,0.756
CO,O,24.3,0.751
CO,O,25,0.507
CO,O,25,0.425
CO,O,25,0.495
CO,O,25,1.778
CO,O,53,0.525
CO,O,25,0.487
CO,O,35,0.572
CO,O,55,0.756
CO,O,24.95,0.501
CO,O,25,0.495
CO,O,0,0.223
CO,O,25,0.385
CO,O,100,0.859
CO,O,44.7,0.378
CO,O,55.3,0.399
CO,O,64.5,0.464
CO,O,75.1,0.419
CO,O,84.6,0.577
CO,O,25,0.554
CO,O,20,0.519
CO,O,30,0.571
CO,O,40,0.652
CO,O,25,0.378
CO,O,100.2,0.824
CO,O,25,0.531
CO,O,25,0.451
CO,O,59.9,0.765
CO,O,69.2,0.833
CO,O,79.9,0.892
CO,O,89.8,0.904
CO,O,99.4,0.944
CO,O,40,0.527
CO,O,40,0.741
CO,O,50,0.494
CO,O,50,0.572
CO,O,60,0.682
CO,O,60,0.627
CO,O,70,0.747
CO,O,70,0.735
CO,O,80,0.91
CO,O,80,0.782
CO,O,25,0.704
CO,O,40,0.645
CO,O,50,0.736
CO,O,60,0.826
CO,O,70,0.914
CO,O,25.05,0.542
CO,O,50.05,0.728
CO,O,60.05,0.815
CO,O,10,0.344
CO,O,20,0.438
CO,O,25,0.604
CO,O,30,0.751
CO,O,40,0.842
CO,O,55,0.723
CO,O,0.2,0.207
CO,O,10,0.336
CO,O,20,0.438
CO,O,30,0.536
CO,O,35,0.588
CO,O,40,0.631
CO,O,45,0.668
CO,O,50,0.703
CO,O,55,0.737
CO,O,60,0.77
CO,O,85,0.837
CO,O,90,0.867
CO,O,95,0.88
CO,O,99,0.875
CO,c1ccccc1,25,2.965273066
CO,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,50,-0.64
CO,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,75,-0.69
CO,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,100,-0.76
CO,CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,125,-0.78
CO,CCCCCC,25,4.52
CO,CCCCCCC,25,4.43
CO,CCCCCCCC,25,4.42
CO,CCCCCCCCCCCC,20,4.38
CO,CCCCCCCCCCCCCC,20,4.31
CO,CCCCCCCCCCCCCCCC,25,4.12
CO,N#CCCOCCC#N,40,0.871293366
CO,N#CCCOCCC#N,50,0.751416089
CO,N#CCCOCCC#N,60,0.722705983
CO,N#CCCSCCC#N,40,1.101940079
CO,N#CCCSCCC#N,50,0.97455964
CO,N#CCCSCCC#N,60,0.854415328
CO,N#CCCNCCC#N,40,0.652325186
CO,N#CCCNCCC#N,50,0.542324291
CO,N#CCCNCCC#N,60,0.548121409
CO,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,25,3.663561646
CO,CCCCCC,20,4.644390899
CO,CCCCCC,25,4.505349851
CO,CCCCCC,30,4.359269648
CO,CCCCCC,35,4.216562195
CO,CCCCCCC,15,4.751864565
CO,CCCCCCC,20,4.579852378
CO,CCCCCCC,25,4.404277244
CO,CCCCCCC,30,4.268297869
CO,CCCCCCC,35,4.105943698
CO,CCCCCCC,40,3.985273467
CO,CCCCCCCC,25,4.430816799
CO,CCCCCCCC,30,4.280824129
CO,CCCCCCCCCCCCCC,20,4.313480092
CO,CCCCCCCCCCCCCCCC,20,4.247065649
CO,O,0.2,0.207014169
CO,O,10,0.336472237
CO,O,20,0.438254931
CO,O,30,0.536493371
CO,O,35,0.587786665
CO,O,40,0.631271777
CO,O,45,0.667829373
CO,O,50,0.703097511
CO,O,55,0.737164066
CO,O,55,0.722705983
CO,O,60,0.770108222
CO,O,85,0.837247525
CO,O,90,0.867100488
CO,O,95,0.879626748
CO,O,99,0.875468737
CO,ClCCl,20,2.595254707
CO,ClCCl,30,2.451005098
CO,ClCCl,38,2.288486169
CO,O,16,0.28
CO,CCCCCCCCCCCCCCCC,140,1.587192303
CO,CCCCCCCC(OCC)=O,110,0.916290732
CO,CCCCCCCC(OCC)=O,120,0.774727168
CO,CCCCCCCC(OCC)=O,130,0.662687973
CO,CCCCCCC,50,2.90690106
CO,CCCCCCC,60,2.747270914
CO,CCCCCCC,70,2.58021683
CO,CCCCCCC,80,2.397895273
CO,CCCCCCC,90,2.219203484
CO,CCCCCCC,100,2.054123734
CO,CC(C)=O,40,0.641853886
CO,CC(C)=O,50,0.587786665
CO,CC(C)=O,60,0.548121409
CO,N#CCCOCC(COCCC#N)OCCC#N,120,-0.235722334
CO,N#CCCOCC(COCCC#N)(COCCC#N)COCCC#N,120,-0.198450939
CO,N#CCCCCCCCCC#N,120,0.207014169
CO,N#CCc1ccccc1,120,0.832909123
CO,OCCCCCCCCCCCCCCCCCC,65,0.338185055
OCC,CCCCCCCCCCCCCCCC(O)=O,71.2,0.598836501
OCC,CCCCCCCCCCCCCCCC(O)=O,86.2,0.506817602
OCC,CCCCCCCCCCCCCCCC(O)=O,107.6,0.357674444
OCC,CCCCCCCCCCCCCCCC(O)=O,122,0.2390169
OCC,OC(CCCCCCCCC(O)=O)=O,143,-0.46203546
OCC,OC(CCCCCC(O)=O)=O,111.8,-0.371063681
OCC,CC(C(=O)O)O,60.4,-0.235722334
OCC,CC(C(=O)O)O,70.8,0.148420005
OCC,CC(C(=O)O)O,85.6,0.39877612
OCC,OCCCCCCO,60.7,-0.08
OCC,OCCCCCCO,70.25,-1
OCC,OCCCCCCO,81,-0.07
OCC,OCCCCCCCCCO,65.7,-0.02
OCC,OCCCCCCCCCO,75.7,-0.12
OCC,OCCCCCCCCCO,87,-0.21
OCC,SCCCCCCS,41.7,2.09
OCC,C(CCCCCCC#N)CCCCCC#N,70.95,0.53
OCC,C(CCCCCCC#N)CCCCCC#N,85.4,0.4
OCC,C(CCCCCCC#N)CCCCCC#N,100.6,0.28
OCC,NCCCCCCCCCCCCN,71.9,0.11
OCC,NCCCCCCCCCCCCN,80,0.08
OCC,NCCCCCCCCCCCCN,90.5,0.1
OCC,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,30,2.785011242
OCC,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,40,2.667228207
OCC,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,50,2.509599262
OCC,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,60,2.370243741
OCC,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30,2.739548868
OCC,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,2.583997552
OCC,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,2.480731278
OCC,CCCCCCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,2.367436065
OCC,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30,2.721295428
OCC,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,2.629728234
OCC,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,2.439734931
OCC,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,2.307572635
OCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30,2.672768387
OCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,40,2.553343811
OCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,50,2.450142657
OCC,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,2.305580602
OCC,COCCOCCOCCOCCOC,50,0.169742775
OCC,C1OCCOCCOCCOCCOCCOC1,50,0.088926209
OCC,ClC(Cl)(Cl)Cl,20.05,3.538056564
OCC,ClC(Cl)(Cl)Cl,40.05,2.965273066
OCC,ClC(Cl)(Cl)Cl,60.05,2.32238772
OCC,CCCCCCC,20.35,3.873282177
OCC,CCCCCCC,30.15,3.758871826
OCC,CCCCCCC,39.95,3.45946629
OCC,CCCCCCC,49.65,3.086486637
OCC,C1CCCCC1,20.05,4.198704578
OCC,C1CCCCC1,40.05,3.575150689
OCC,C1CCCCC1,60.05,2.856470206
OCC,O,30.1,1.615419984
OCC,O,40.1,1.673351238
OCC,O,50.1,1.711994501
OCC,O,60.1,1.750937475
OCC,O,70.1,1.785070481
OCC,CC(C)=O,25,0.916290732
OCC,CCCCCCCC,40,3.589059119
OCC,CCCCCCCC,60,3.321432413
OCC,CCCCCCCCCC(O)=O,40.09,0.749054812
OCC,CCCCCCCCCC(O)=O,41.09,0.726098281
OCC,CCCCCCCCCC(O)=O,60.11,0.54696467
OCC,CCCCCCCCCC(O)=O,60.23,0.578297339
OCC,CCCCCCCCCC(O)=O,80.15,0.390689823
OCC,CCCCCCCCCCCC(O)=O,56.03,0.654406352
OCC,CCCCCCCCCCCC(O)=O,56.05,0.701611259
OCC,CCCCCCCCCCCC(O)=O,70.24,0.579978482
OCC,CCCCCCCCCCCC(O)=O,84.91,0.445326642
OCC,CCCCCCCCCCCC(O)=O,84.95,0.448524598
OCC,CCCCCCCCCCCCCC(O)=O,65.12,0.598836501
OCC,CCCCCCCCCCCCCC(O)=O,65.14,0.579978482
OCC,CCCCCCCCCCCCCC(O)=O,75.05,0.510425544
OCC,CCCCCCCCCCCCCC(O)=O,75.15,0.511025604
OCC,CCCCCCCCCCCCCC(O)=O,85.18,0.4272266
OCC,CCCCCCCCCCCCCC(O)=O,85.18,0.418052224
OCC,CCCCCCCCCCCCCCCC(O)=O,67.04,0.655964389
OCC,CCCCCCCCCCCCCCCC(O)=O,74.86,0.588897159
OCC,CCCCCCCCCCCCCCCC(O)=O,85.08,0.484892242
OCC,CCCCCCCCCCCCCCCC(O)=O,67.02,0.651282976
OCC,CCCCCCCCCCCCCCCC(O)=O,74.78,0.579978482
OCC,CCCCCCCCCCCCCCCC(O)=O,85.17,0.471252849
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,0.372252974
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,75.21,0.316998127
OCC,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.323531725
OCC,CCCCCCCCCCCCCCCCCC(O)=O,76.33,0.593879179
OCC,CCCCCCCCCCCCCCCCCC(O)=O,85.24,0.538246219
OCC,CCCCCCCCCCCCCCCCCC(O)=O,94.98,0.437609561
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.308954208
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.200488861
OCC,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,0.207826847
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,29.98,0.067658648
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,40.1,0.195566784
OCC,CCC=CCC=CCC=CCCCCCCCC(O)=O,50.11,0.274596833
OCC,CCCCOP(OCCCC)(OCCCC)=O,51.75,-0.693147181
OCC,CCCCOP(OCCCC)(OCCCC)=O,50.85,-0.713349888
OCC,CCCCOP(OCCCC)(OCCCC)=O,70.55,-0.673344553
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,49.85,0.717839793
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,69.85,0.587786665
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,79.85,0.463734016
OCC,OCCCCCCCCCCCCCCCCCC,60,0.0433
OCC,OCCCCCCCCCCCCCCCCCC,65,0.0396
OCC,OCCCCCCCCCCCCCCCCCC,70,0.0369
OCC,OCCCCCCCCCCCCCCCCCC,75,0.0343
OCC,OCCCCCCCCCCCCCCCCCC,80,0.032
OCC,OCCCCCCCCCCCCCCCCCCCC,65,0.1244
OCC,OCCCCCCCCCCCCCCCCCCCC,70,0.1174
OCC,OCCCCCCCCCCCCCCCCCCCC,75,0.1056
OCC,OCCCCCCCCCCCCCCCCCCCC,80,0.095
OCC,CCCCC,26.5,2.186051277
OCC,CCCCC,31,2.208274414
OCC,CCCCC,37.2,2.163323026
OCC,CCCCC,39,2.151762203
OCC,CCCCC,48.8,2.140066163
OCC,CCCCC,49,2.116255515
OCC,CCCCC,51.5,2.116255515
OCC,CCCCC,62,2.104134154
OCC,CCCCC,69.8,2.054123734
OCC,CCCCC,79.2,1.945910149
OCC,CCCCC,81,1.931521412
OCC,CCCCC,81.2,2.00148
OCC,CCCCCC,49,2.302585093
OCC,CCCCCC,81,2.163323026
OCC,CCCCCCC,49,2.48490665
OCC,CCCCCCC,64.5,2.415913778
OCC,CCCCCCC,81,2.379546134
OCC,CCCCCCCC,49,2.674148649
OCC,CCCCCCCC,64.8,2.57261223
OCC,CCCCCCCC,80.5,2.564949357
OCC,CCCCCCCCC,27.9,3.034952987
OCC,CCCCCCCCC,47.7,2.985681938
OCC,CCCCCCCCC,47.7,2.939161922
OCC,CCCCCCCCC,82,2.740840024
OCC,CCCCCC,40,3.481240089
OCC,CCCCCC,60.1,3.135494216
OCC,CCCCCCC,40,3.763522997
OCC,CCCCCCC,50,3.484312288
OCC,CCCCCCC,60,3.169685581
OCC,CC(C)=O,30.08,0.841567186
OCC,CC(C)=O,40.05,0.737164066
OCC,CCC(C)=O,39.78,0.806475866
OCC,CCC(C)=O,59.92,0.683096845
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,41,0.982078472
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,51,0.896088025
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,61,0.841567186
OCC,CC(OCC(COC(C)=O)OC(C)=O)=O,70.6,0.815364813
OCC,FC(F)(Cl)C(F)(Cl)Cl,35,3.47506723
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,81.4,0.19062036
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,91.9,0.076961041
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,102.1,-0.030459207
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,0.058268908
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92,0.113328685
OCC,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,102.2,-0.072570693
OCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,77.4,0.207014169
OCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,87.6,0.058268908
OCC,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,94.9,0.104360015
OCC,CCCCCCCCCCCCCCCC(O)=O,81.6,0.615185639
OCC,CCCCCCCCCCCCCCCC(O)=O,92.1,0.565313809
OCC,CCCCCCCCCCCCCCCC(O)=O,101,0.548121409
OCC,OCCCCCCCC,20.29,0.165514438
OCC,OCCCCCCCC,30.3,0.182321557
OCC,OCCCCCCCC,40.4,0.182321557
OCC,OCCCCCCCC,50.28,0.122217633
OCC,O=C1NCCC1,30,0.058268908
OCC,O=C1NCCC1,40,0.046883586
OCC,O=C1NCCC1,50,0.035367144
OCC,O=C1NCCC1,60,0.023716527
OCC,CNC=O,30,0.321358599
OCC,CNC=O,40,0.276115436
OCC,CNC=O,50,0.235072122
OCC,CNC=O,60,0.201306857
OCC,CN1CCCCC1=O,30.26,-0.713349888
OCC,CN1CCCCC1=O,40.28,-0.693147181
OCC,CN1CCCCC1=O,50.3,-0.673344553
OCC,CCCCCCCCCCCCCCCC,30,3.62700405
OCC,CCCCCCCCCCCCCCCC,40,3.339321978
OCC,CCCCCCCCCCCCCCCC,50,3.072693315
OCC,c2nc1ccccc1cc2,60,0.488580015
OCC,CCCCOC(=O)c1ccccc1C(OCCCC)=O,60,0.783901544
OCC,CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,60,0.717839793
OCC,CCCCCCCCCC(=O)CCCCCCCCC,69.8,1.033895974
OCC,CCCCCCCCCC(=O)CCCCCCCCC,70.1,1.024965748
